timestamp, frame, x, y, z, qx, qy, qz, qw
20198.881106166, 000457, -0.08441034, 0.07184282, 0.024691885, 0.9510898, -0.09858038, -0.024103822, 0.29176885
20198.897775291, 000458, -0.081364185, 0.076787725, 0.021182632, 0.9505439, -0.09971768, -0.025091553, 0.2930753
20198.914444333, 000459, -0.078287676, 0.081733346, 0.017717734, 0.94993985, -0.10096249, -0.026349911, 0.2944934
20198.931113291, 000460, -0.07521422, 0.08669892, 0.014318004, 0.94932556, -0.10219924, -0.02794895, 0.2958971
20198.947782416, 000461, -0.07214831, 0.091647, 0.01114697, 0.94882315, -0.10353615, -0.02980291, 0.29686138
20198.964451541, 000462, -0.069181144, 0.096477866, 0.008365579, 0.94851583, -0.104837485, -0.031825166, 0.29717642
20198.981120666, 000463, -0.06625101, 0.10130541, 0.005528301, 0.94842005, -0.10585292, -0.033936787, 0.29688847
20198.997789791, 000464, -0.06341636, 0.1060701, 0.0027405322, 0.9485592, -0.10656961, -0.035919067, 0.29595265
20199.014458708, 000465, -0.060679227, 0.1107737, 4.9889088e-05, 0.9489099, -0.10690316, -0.037783086, 0.29447255
20199.031127791, 000466, -0.05794193, 0.11545265, -0.0025269464, 0.94944316, -0.10709483, -0.039608773, 0.29243702
20199.047796958, 000467, -0.054902375, 0.120074406, -0.004657574, 0.95016354, -0.10720133, -0.041366804, 0.289803
20199.064466041, 000468, -0.052021384, 0.12472835, -0.0069596414, 0.95103055, -0.10725511, -0.04287529, 0.2867036
20199.081135, 000469, -0.049262762, 0.12934433, -0.009275787, 0.95200205, -0.107152656, -0.04412206, 0.2833082
20199.097804125, 000470, -0.046675548, 0.13387282, -0.011591047, 0.95300853, -0.10674516, -0.045004908, 0.27991903
20199.114473208, 000471, -0.044233486, 0.13833709, -0.013909094, 0.95406735, -0.106093064, -0.045406092, 0.2764743
20199.131142291, 000472, -0.04189582, 0.14276019, -0.016207166, 0.9551941, -0.10529361, -0.04538332, 0.2728694
20199.147811458, 000473, -0.039567575, 0.1476361, -0.018041827, 0.95632565, -0.10447284, -0.045171257, 0.26923245
20199.164480416, 000474, -0.03735079, 0.15220426, -0.020211304, 0.9573351, -0.1036594, -0.044757318, 0.2660094
20199.1811495, 000475, -0.03518842, 0.15668967, -0.022575028, 0.9581767, -0.10281335, -0.044152923, 0.2633958
20199.197818625, 000476, -0.03304702, 0.16116714, -0.025080211, 0.958853, -0.10198959, -0.043369483, 0.2613771
20199.214487708, 000477, -0.030915573, 0.16565537, -0.027691461, 0.95939374, -0.101227865, -0.04239371, 0.25984478
20199.231156708, 000478, -0.02884911, 0.17015189, -0.030306555, 0.9598733, -0.10034776, -0.04130525, 0.25858715
20199.247825791, 000479, -0.02664344, 0.17497885, -0.032664783, 0.96033865, -0.09934221, -0.040498197, 0.25737256
20199.264494916, 000480, -0.024739161, 0.17971523, -0.03496007, 0.9607813, -0.09821604, -0.040063586, 0.2562182
20199.281164041, 000481, -0.022940189, 0.18452698, -0.037195124, 0.96112454, -0.097234696, -0.039946344, 0.25532186
20199.297833125, 000482, -0.021133184, 0.18950772, -0.039295293, 0.9613562, -0.096693814, -0.04035612, 0.25458953
20199.314502083, 000483, -0.019291699, 0.19469571, -0.041173734, 0.96156657, -0.096647926, -0.041401334, 0.25364268
20199.331171208, 000484, -0.017450169, 0.20004156, -0.04280641, 0.96186733, -0.09693664, -0.042822197, 0.25215214
20199.34784025, 000485, -0.015656352, 0.20546131, -0.04420013, 0.9623339, -0.09738904, -0.044354912, 0.2499227
20199.364509375, 000486, -0.013955399, 0.21136428, -0.04494389, 0.9629558, -0.0979108, -0.04597732, 0.2470135
20199.381178291, 000487, -0.012380838, 0.21682733, -0.04590801, 0.9636483, -0.098217934, -0.047501985, 0.24388234
20199.397847416, 000488, -0.01078023, 0.2220827, -0.046967052, 0.9643453, -0.09867468, -0.048621673, 0.24070159
20199.414516583, 000489, -0.009135351, 0.22721326, -0.0480595, 0.9650301, -0.09923179, -0.04943256, 0.23754239
20199.431185708, 000490, -0.0074679703, 0.23227519, -0.04918719, 0.9657244, -0.099798135, -0.049869325, 0.23437078
20199.44785475, 000491, -0.0059425086, 0.2378369, -0.05029241, 0.96643317, -0.10031371, -0.049865298, 0.23120877
20199.464523791, 000492, -0.0044481754, 0.24287662, -0.05146172, 0.96718127, -0.10069115, -0.04967146, 0.22793487
20199.481192833, 000493, -0.0030717403, 0.2475552, -0.052683212, 0.96787715, -0.10080509, -0.04929107, 0.22499442
20199.497861958, 000494, -0.0017914772, 0.25198165, -0.05392664, 0.9684112, -0.10076577, -0.049050182, 0.2227553
20199.514531083, 000495, -0.00058124965, 0.25623184, -0.055184968, 0.9687254, -0.10069858, -0.04908559, 0.2214081
20199.531200041, 000496, 0.00054485357, 0.2603475, -0.05644489, 0.96884763, -0.10062714, -0.049333412, 0.22084968
20199.547869166, 000497, 0.0015766844, 0.26437637, -0.057706498, 0.96885365, -0.10055134, -0.04963822, 0.22078936
20199.564538208, 000498, 0.002665259, 0.2687288, -0.058422573, 0.9688311, -0.100558825, -0.05007563, 0.22078604
20199.581207375, 000499, 0.0037149563, 0.2728788, -0.059375875, 0.96880966, -0.100792535, -0.050445694, 0.22068939
20199.5978765, 000500, 0.0047904104, 0.27700207, -0.06031505, 0.9688261, -0.1012369, -0.050783705, 0.2203359
20199.614545416, 000501, 0.0058864504, 0.2811179, -0.061133467, 0.9689233, -0.10180091, -0.051143885, 0.21956436
20199.6312145, 000502, 0.0069579557, 0.28518105, -0.061814256, 0.96913207, -0.10227865, -0.051358063, 0.21836783
20199.647883625, 000503, 0.008112349, 0.28929713, -0.06243097, 0.9694172, -0.10260096, -0.051369563, 0.21694334
20199.66455275, 000504, 0.009180412, 0.2932916, -0.062893905, 0.9698126, -0.10281381, -0.051153164, 0.21511894
20199.681221666, 000505, 0.0102837235, 0.2972435, -0.0632261, 0.97030455, -0.10316538, -0.050790187, 0.21280564
20199.697890833, 000506, 0.011405647, 0.3011637, -0.06346939, 0.9708612, -0.103640065, -0.050224274, 0.21015418
20199.714559916, 000507, 0.0124660805, 0.30498013, -0.063663535, 0.97151536, -0.10400652, -0.04910771, 0.2071927
20199.731229041, 000508, 0.0134139955, 0.30861244, -0.06381705, 0.9722234, -0.10412761, -0.047529776, 0.20415688
20199.747897958, 000509, 0.014267288, 0.31203556, -0.06394967, 0.9729485, -0.10392348, -0.04561797, 0.2012216
20199.764567125, 000510, 0.015124768, 0.31574365, -0.06420118, 0.9736066, -0.10347398, -0.043731987, 0.19867244
20199.781236166, 000511, 0.015889883, 0.3190279, -0.06433845, 0.97419935, -0.10300883, -0.041833695, 0.19640411
20199.79790525, 000512, 0.01660785, 0.3221234, -0.0644645, 0.97473097, -0.102560796, -0.03959905, 0.19445494
20199.814574416, 000513, 0.017299145, 0.3251328, -0.06457668, 0.97521573, -0.10222895, -0.037103772, 0.1926829
20199.831243333, 000514, 0.01798141, 0.32810208, -0.06465871, 0.97567713, -0.10195162, -0.03437708, 0.1909925
20199.847912458, 000515, 0.019098334, 0.33102858, -0.06500969, 0.976135, -0.10175331, -0.03169485, 0.18921447
20199.864581541, 000516, 0.019925952, 0.33400556, -0.064944334, 0.9766148, -0.101728365, -0.0291679, 0.18714726
20199.881250666, 000517, 0.020635031, 0.3369533, -0.06458957, 0.9771624, -0.10175225, -0.026782256, 0.18461505
20199.897919666, 000518, 0.021260329, 0.3398188, -0.06400918, 0.9777843, -0.101757884, -0.024430003, 0.18162133
20199.914588708, 000519, 0.02180408, 0.34255832, -0.06326569, 0.9784517, -0.10167531, -0.021962376, 0.17835888
20199.931257833, 000520, 0.022295885, 0.34516898, -0.06240686, 0.9791513, -0.10152226, -0.019280223, 0.17488317
20199.947926916, 000521, 0.022878982, 0.34764194, -0.061969824, 0.979845, -0.101259746, -0.016574375, 0.1713929
20199.964596083, 000522, 0.023333073, 0.34997988, -0.06118246, 0.9804661, -0.10115849, -0.013912347, 0.16810544
20199.981265041, 000523, 0.02373033, 0.35217738, -0.060311325, 0.9809343, -0.10116857, -0.011389033, 0.16553834
20199.997934083, 000524, 0.024120957, 0.35422966, -0.059408806, 0.9812455, -0.1013298, -0.00913511, 0.16372524
20200.01460325, 000525, 0.02449987, 0.35610288, -0.058502816, 0.9814236, -0.10157812, -0.006981004, 0.16260596
20200.031272291, 000526, 0.024858497, 0.3577602, -0.05760456, 0.9815084, -0.101842545, -0.004692779, 0.16201009
20200.047941291, 000527, 0.025179595, 0.359152, -0.056678288, 0.9815364, -0.10201884, -0.0022435628, 0.16178201
20200.064610416, 000528, 0.025702238, 0.36055064, -0.055900894, 0.9815146, -0.10216649, 0.00016238171, 0.16183683
20200.081279541, 000529, 0.026045129, 0.36153987, -0.054782383, 0.9815021, -0.10225414, 0.0024286355, 0.1618385
20200.097948666, 000530, 0.026317574, 0.36224762, -0.053413607, 0.9815164, -0.102286, 0.004603801, 0.16168462
20200.11461775, 000531, 0.026552014, 0.36270493, -0.05185368, 0.9815588, -0.102290675, 0.006781363, 0.16134688
20200.131286708, 000532, 0.026735194, 0.362925, -0.050161086, 0.98161936, -0.102236204, 0.009014573, 0.16090335
20200.14795575, 000533, 0.026984207, 0.36310202, -0.048538037, 0.98167723, -0.10211518, 0.011511086, 0.16046701
20200.164624875, 000534, 0.027285255, 0.36309925, -0.04682102, 0.98170745, -0.102138445, 0.014256613, 0.16004652
20200.181294041, 000535, 0.02764313, 0.36289823, -0.044950135, 0.9817076, -0.10231698, 0.017249972, 0.15963632
20200.197962958, 000536, 0.028097734, 0.36260894, -0.042948507, 0.98170763, -0.10263953, 0.020453721, 0.15904988
20200.214632041, 000537, 0.028676659, 0.36227274, -0.04081402, 0.9817103, -0.103177726, 0.023710819, 0.15823041
20200.231301166, 000538, 0.029431976, 0.36190683, -0.038577996, 0.9817188, -0.104024924, 0.026992377, 0.15709373
20200.247970291, 000539, 0.030322902, 0.3614811, -0.036237843, 0.9817553, -0.105169, 0.030117013, 0.15552783
20200.264639375, 000540, 0.03139101, 0.3612446, -0.034251623, 0.9818377, -0.106091306, 0.033191387, 0.15374534
20200.281308333, 000541, 0.03229574, 0.36063936, -0.032101862, 0.98190635, -0.10683037, 0.0362874, 0.15208688
20200.297977458, 000542, 0.0331678, 0.35985574, -0.030034417, 0.9819052, -0.107525565, 0.03929785, 0.15085094
20200.314646541, 000543, 0.034091316, 0.3589506, -0.028156096, 0.9817886, -0.10833752, 0.042206768, 0.15024213
20200.331315625, 000544, 0.035043314, 0.35792026, -0.026549494, 0.9815362, -0.10919013, 0.045213867, 0.15039858
20200.347984625, 000545, 0.03593427, 0.35678914, -0.025238253, 0.9811563, -0.109955505, 0.048398387, 0.15132596
20200.364653708, 000546, 0.03691282, 0.3560618, -0.02432551, 0.980652, -0.11076378, 0.051584776, 0.15294413
20200.381322833, 000547, 0.03772399, 0.35497513, -0.02344542, 0.98008543, -0.1115726, 0.054471783, 0.15497375
20200.397991916, 000548, 0.03848193, 0.3537061, -0.022559203, 0.9794863, -0.11240653, 0.05692688, 0.15725942
20200.414661041, 000549, 0.0392067, 0.35229218, -0.02165348, 0.9788951, -0.11312171, 0.059311487, 0.15953006
20200.43133, 000550, 0.03985651, 0.35080367, -0.020706318, 0.97836095, -0.11356802, 0.061754335, 0.16155048
20200.447999125, 000551, 0.040444404, 0.3493513, -0.019674756, 0.9778905, -0.113960795, 0.06389523, 0.16328005
20200.464668166, 000552, 0.041168123, 0.34827936, -0.018538004, 0.9774495, -0.114623174, 0.065292954, 0.1648962
20200.481337291, 000553, 0.041953765, 0.34726575, -0.017324977, 0.97703075, -0.11556251, 0.066212304, 0.16634905
20200.498006291, 000554, 0.042684734, 0.34616268, -0.016090624, 0.9766583, -0.11651063, 0.06712475, 0.16750555
20200.514675333, 000555, 0.043331385, 0.345076, -0.014837721, 0.9763896, -0.1172246, 0.06817414, 0.16814908
20200.531344416, 000556, 0.04394292, 0.34406224, -0.013544878, 0.97621804, -0.117800534, 0.06925874, 0.16829892
20200.548013583, 000557, 0.044550747, 0.34312087, -0.0122541785, 0.97610366, -0.11830088, 0.070476435, 0.16810562
20200.564682708, 000558, 0.04530701, 0.34262764, -0.011223488, 0.9760224, -0.11866611, 0.07190927, 0.1677126
20200.581351666, 000559, 0.04610864, 0.3420904, -0.010240197, 0.9759649, -0.118891574, 0.07360203, 0.1671525
20200.59802075, 000560, 0.04692462, 0.3413414, -0.009230927, 0.9758969, -0.11903673, 0.07550374, 0.16659713
20200.614689875, 000561, 0.047767177, 0.34055677, -0.008330502, 0.97578806, -0.11910732, 0.07763901, 0.16620263
20200.631358958, 000562, 0.048620537, 0.33977902, -0.0076085646, 0.9756202, -0.11910093, 0.080050915, 0.16604815
20200.648027833, 000563, 0.04948117, 0.33902237, -0.0070623234, 0.975395, -0.11906664, 0.08256304, 0.1661654
20200.664697041, 000564, 0.05046492, 0.33863512, -0.006565081, 0.9750964, -0.11912925, 0.08506409, 0.16661097
20200.681366166, 000565, 0.05147676, 0.33830422, -0.006222144, 0.9747706, -0.11926058, 0.087489575, 0.16716647
20200.698035291, 000566, 0.052427977, 0.33789885, -0.00602147, 0.97447443, -0.11931998, 0.08980612, 0.16762194
20200.714704375, 000567, 0.05331397, 0.33751032, -0.005857937, 0.974258, -0.119210735, 0.09192758, 0.16780758
20200.731373291, 000568, 0.054115534, 0.33712688, -0.005708469, 0.97413474, -0.118849136, 0.09381258, 0.16773644
20200.748042416, 000569, 0.05515693, 0.33700505, -0.0049562007, 0.9740841, -0.11835025, 0.09537132, 0.16750386
20200.764711541, 000570, 0.055956192, 0.3367534, -0.0045696422, 0.9741144, -0.11765232, 0.096638724, 0.16709235
20200.781380666, 000571, 0.05670853, 0.33649084, -0.0042243246, 0.97425103, -0.116833195, 0.09744718, 0.1663999
20200.798049583, 000572, 0.057502046, 0.33625305, -0.003836818, 0.97448444, -0.11599316, 0.09777611, 0.1654247
20200.814718666, 000573, 0.058341466, 0.33604047, -0.0034643263, 0.9747621, -0.11513594, 0.09779622, 0.1643728
20200.831387791, 000574, 0.059237637, 0.33583182, -0.0031535418, 0.9750369, -0.11429199, 0.097586796, 0.16345347
20200.848056833, 000575, 0.060233787, 0.33561668, -0.002888581, 0.9753105, -0.11348385, 0.09720547, 0.16260962
20200.864725958, 000576, 0.061426245, 0.3354399, -0.0021707208, 0.97561306, -0.11276306, 0.096503735, 0.1617117
20200.881394958, 000577, 0.06265498, 0.33519557, -0.0016941668, 0.9759897, -0.111944586, 0.09549145, 0.16060467
20200.898064041, 000578, 0.06393157, 0.3349162, -0.0012990013, 0.9764302, -0.111034356, 0.09415131, 0.1593451
20200.914733125, 000579, 0.065304115, 0.33462346, -0.00097142905, 0.97689915, -0.11013983, 0.09258629, 0.15800293
20200.931402291, 000580, 0.06681405, 0.33426636, -0.00072764605, 0.9773731, -0.10925811, 0.09092853, 0.15664095
20200.94807125, 000581, 0.0683417, 0.3337702, -0.00067913363, 0.9778429, -0.108283006, 0.089218386, 0.15536398
20200.964740375, 000582, 0.0700082, 0.33320186, -0.0007459836, 0.9782894, -0.10721487, 0.08751213, 0.1542609
20200.981409458, 000583, 0.07186807, 0.33255476, -0.00091513415, 0.97868776, -0.10604915, 0.085821435, 0.15348762
20200.998078541, 000584, 0.073891, 0.33179364, -0.001207134, 0.9790358, -0.10485648, 0.084073365, 0.15305398
20201.014747708, 000585, 0.07601074, 0.33086312, -0.0016071962, 0.9793797, -0.10343309, 0.08221162, 0.15283372
20201.031416541, 000586, 0.078191236, 0.32976133, -0.002049677, 0.97976106, -0.10171421, 0.08013109, 0.15264766
20201.04808575, 000587, 0.08048701, 0.3285487, -0.0025149211, 0.9801565, -0.09995903, 0.07780024, 0.15247467
20201.064754791, 000588, 0.08253977, 0.3277243, -0.0021670328, 0.98055804, -0.09823336, 0.0751828, 0.15232743
20201.081423958, 000589, 0.08499111, 0.32657328, -0.002367556, 0.9809551, -0.09667458, 0.07239913, 0.15211603
20201.098092833, 000590, 0.087637454, 0.32529208, -0.0027121753, 0.98140985, -0.09515379, 0.069359496, 0.15155725
20201.114762, 000591, 0.09042607, 0.32388708, -0.003092289, 0.9819148, -0.093566045, 0.066041425, 0.1507551
20201.131431083, 000592, 0.09339115, 0.32235998, -0.0035400821, 0.9824217, -0.09195874, 0.06260162, 0.14990678
20201.148100208, 000593, 0.09650342, 0.3207014, -0.0040955413, 0.98290056, -0.090292364, 0.05918403, 0.14916751
20201.164769166, 000594, 0.09934961, 0.3191831, -0.0042875838, 0.9833773, -0.088400625, 0.055864397, 0.1484368
20201.181438208, 000595, 0.102253884, 0.31748122, -0.0045666248, 0.98386514, -0.08626608, 0.052640002, 0.14763644
20201.198107375, 000596, 0.10547751, 0.31549957, -0.005073713, 0.98436016, -0.08415693, 0.049352422, 0.14668696
20201.214776458, 000597, 0.10903056, 0.31340015, -0.005666189, 0.984832, -0.08236573, 0.04605403, 0.14560479
20201.231445583, 000598, 0.11286513, 0.31121892, -0.0063233767, 0.9852745, -0.08087261, 0.04286393, 0.14441764
20201.248114541, 000599, 0.11687084, 0.30893666, -0.007038556, 0.9857031, -0.07944236, 0.039863396, 0.14314012
20201.264783666, 000600, 0.120674856, 0.30673668, -0.007151203, 0.9861431, -0.0778613, 0.037073147, 0.14172132
20201.28145275, 000601, 0.12456243, 0.30436486, -0.007394282, 0.98657286, -0.07614589, 0.03452685, 0.14029817
20201.298121875, 000602, 0.12869415, 0.3017342, -0.00806006, 0.98698866, -0.07434601, 0.03218053, 0.13888988
20201.314790791, 000603, 0.13295281, 0.29893762, -0.008870201, 0.98740035, -0.0724443, 0.029888747, 0.13747358
20201.331459833, 000604, 0.13724911, 0.29598668, -0.0097493455, 0.98778296, -0.070367195, 0.027531598, 0.1362907
20201.348129041, 000605, 0.1415631, 0.29291013, -0.010694228, 0.9881079, -0.06824292, 0.02500268, 0.13550074
20201.364798083, 000606, 0.14575233, 0.28981668, -0.011413746, 0.9883792, -0.0660702, 0.022252765, 0.13507764
20201.381467208, 000607, 0.14992028, 0.28652582, -0.012194725, 0.9886185, -0.06391713, 0.01951757, 0.13478501
20201.398136208, 000608, 0.15414385, 0.28301844, -0.0131356865, 0.98887825, -0.061877657, 0.01707867, 0.13416077
20201.414805291, 000609, 0.15840812, 0.27936757, -0.014083125, 0.9891628, -0.059940487, 0.0146784205, 0.13322377
20201.431474416, 000610, 0.16270077, 0.27557507, -0.015011437, 0.98944414, -0.0580525, 0.012204509, 0.13221641
20201.4481435, 000611, 0.16700107, 0.2716804, -0.015904432, 0.98972845, -0.056215607, 0.009687416, 0.13108535
20201.464812458, 000612, 0.17096056, 0.2679795, -0.016451607, 0.99002343, -0.05444942, 0.0072984844, 0.12975203
20201.481481541, 000613, 0.17495565, 0.26422554, -0.016967902, 0.9902805, -0.052852724, 0.004908409, 0.12855752
20201.498150708, 000614, 0.17917752, 0.2603067, -0.017564036, 0.990472, -0.051627148, 0.0024309813, 0.12764725
20201.514819708, 000615, 0.18350956, 0.25630724, -0.018109897, 0.9906137, -0.050796494, -0.00014849576, 0.12690225
20201.531488833, 000616, 0.18785173, 0.25223807, -0.018502498, 0.99076736, -0.05017103, -0.0028180764, 0.1259163
20201.54815775, 000617, 0.19214004, 0.24809057, -0.018711038, 0.9909714, -0.049606156, -0.0054834206, 0.12443832
20201.564826875, 000618, 0.19622883, 0.24407697, -0.01850658, 0.9912077, -0.049047284, -0.007924264, 0.12263237
20201.581495958, 000619, 0.2002393, 0.23998629, -0.018229758, 0.9914236, -0.048515957, -0.010303893, 0.12090964
20201.598165125, 000620, 0.20424783, 0.23569717, -0.018001443, 0.99158835, -0.048051327, -0.012802098, 0.11949655
20201.614834041, 000621, 0.2082555, 0.23127438, -0.017726695, 0.9917198, -0.04765688, -0.015378719, 0.118254416
20201.631503166, 000622, 0.21221569, 0.22672164, -0.017386563, 0.9918541, -0.047116145, -0.017877722, 0.11698642
20201.648172291, 000623, 0.21603405, 0.22201744, -0.016938202, 0.9920328, -0.046218935, -0.020234704, 0.11543461
20201.664841375, 000624, 0.21952285, 0.2172354, -0.016551727, 0.99225575, -0.045033235, -0.022390204, 0.11357419
20201.6815105, 000625, 0.22304522, 0.21232651, -0.015972385, 0.99247354, -0.04375532, -0.024501607, 0.11172024
20201.698179458, 000626, 0.22657299, 0.20736259, -0.01540529, 0.9926407, -0.042539466, -0.026434602, 0.11025412
20201.714848583, 000627, 0.23006734, 0.202353, -0.0149072185, 0.9927418, -0.04132615, -0.02822199, 0.109358415
20201.731517708, 000628, 0.23350146, 0.19729517, -0.0144621525, 0.9927894, -0.040079065, -0.029844686, 0.10895915
20201.748186791, 000629, 0.23711884, 0.19252956, -0.013751082, 0.9927678, -0.038958024, -0.031173654, 0.10919036
20201.764855666, 000630, 0.24065264, 0.18779953, -0.013140501, 0.9927003, -0.038066886, -0.03220856, 0.10981601
20201.781524833, 000631, 0.2440095, 0.18297009, -0.01268469, 0.99261564, -0.037461217, -0.03318229, 0.11049787
20201.798193958, 000632, 0.24723494, 0.17803267, -0.012127817, 0.9925679, -0.036895193, -0.034259897, 0.110787794
20201.814863, 000633, 0.25027958, 0.17292458, -0.0114144385, 0.99261063, -0.03611445, -0.03520751, 0.11036383
20201.831532125, 000634, 0.25310224, 0.16761363, -0.010578342, 0.9927417, -0.035002615, -0.03582507, 0.109339714
20201.848201083, 000635, 0.25572234, 0.1621534, -0.009636156, 0.99288654, -0.033618353, -0.036416616, 0.10825863
20201.864870208, 000636, 0.25833297, 0.15674934, -0.008625783, 0.99299526, -0.032133322, -0.037295282, 0.107409574
20201.881539333, 000637, 0.26091534, 0.15127906, -0.0074923784, 0.9930873, -0.030621244, -0.03839733, 0.106609516
20201.898208375, 000638, 0.26343727, 0.14566988, -0.0062215105, 0.9932052, -0.029135473, -0.039515648, 0.10551305
20201.914877375, 000639, 0.2658746, 0.1399776, -0.0048766527, 0.99333745, -0.027614787, -0.04063844, 0.10424297
20201.931546458, 000640, 0.26821452, 0.13427508, -0.003535241, 0.99348074, -0.02604839, -0.04157655, 0.10290164
20201.948215583, 000641, 0.27058527, 0.12878507, -0.0024268925, 0.9936636, -0.024624301, -0.04188852, 0.1013484
20201.964884708, 000642, 0.2728799, 0.12322089, -0.0011741444, 0.9938731, -0.02326278, -0.041814785, 0.09963192
20201.98155375, 000643, 0.2751866, 0.11764668, 0.00017244369, 0.99406034, -0.022145154, -0.041770224, 0.098024376
20201.998222708, 000644, 0.27752474, 0.11214106, 0.0015422835, 0.99419814, -0.021339076, -0.041919075, 0.09673398
20202.014891791, 000645, 0.27986485, 0.10674605, 0.0028674735, 0.9942919, -0.020747552, -0.042081848, 0.09582367
20202.031560916, 000646, 0.28216434, 0.10143866, 0.004113525, 0.9943654, -0.020246312, -0.04207811, 0.09516757
20202.048230041, 000647, 0.2846758, 0.0962106, 0.00513074, 0.9944048, -0.01981527, -0.041864853, 0.09494047
20202.064899, 000648, 0.28702778, 0.091037095, 0.0061341543, 0.9943861, -0.019410502, -0.041820638, 0.09523919
20202.081568125, 000649, 0.2893529, 0.08598581, 0.00710235, 0.9943233, -0.01906456, -0.042115457, 0.095832735
20202.098237166, 000650, 0.29164296, 0.0810598, 0.007995956, 0.9942075, -0.01865774, -0.042663038, 0.09686657
20202.114906333, 000651, 0.29386455, 0.076229304, 0.008760273, 0.99402946, -0.018070241, -0.043125175, 0.098585084
20202.131575458, 000652, 0.29605293, 0.07149607, 0.009420946, 0.99379325, -0.017347155, -0.043426234, 0.1009359
20202.148244333, 000653, 0.29830268, 0.06695576, 0.010063084, 0.9935827, -0.016773282, -0.043566033, 0.10302329
20202.1649135, 000654, 0.30081984, 0.062855184, 0.011034494, 0.9934298, -0.01645985, -0.043693636, 0.104484975
20202.181582583, 000655, 0.30337495, 0.05891196, 0.01193695, 0.9932806, -0.016287653, -0.043860175, 0.10585106
20202.198251708, 000656, 0.3058784, 0.05498454, 0.012552969, 0.9930942, -0.0161605, -0.043956738, 0.107566185
20202.214920583, 000657, 0.308408, 0.051116046, 0.013039121, 0.99288005, -0.015996385, -0.043975092, 0.109541886
20202.23158975, 000658, 0.3110174, 0.0473451, 0.013493165, 0.9927081, -0.015809879, -0.04372264, 0.11121585
20202.248258833, 000659, 0.31371555, 0.043950807, 0.013898278, 0.9925949, -0.015684377, -0.0433673, 0.11237633
20202.264927958, 000660, 0.31648523, 0.040490925, 0.014445715, 0.99252975, -0.015470684, -0.043117143, 0.11307595
20202.281597, 000661, 0.31932664, 0.037042856, 0.015102342, 0.9924937, -0.015158875, -0.042961404, 0.11349292
20202.298266, 000662, 0.32223868, 0.033633947, 0.015883662, 0.99248046, -0.014758823, -0.0430138, 0.11364164
20202.314935083, 000663, 0.32520798, 0.030266035, 0.016797295, 0.9924966, -0.014269493, -0.043298494, 0.113455005
20202.331604208, 000664, 0.32819983, 0.026920408, 0.017830305, 0.9925612, -0.013602062, -0.043686867, 0.11282141
20202.34827325, 000665, 0.3311735, 0.023567896, 0.018926078, 0.9926747, -0.012704086, -0.044121012, 0.11175331
20202.364942208, 000666, 0.3340581, 0.02041642, 0.019289425, 0.9928186, -0.011575097, -0.04441872, 0.110472806
20202.381611333, 000667, 0.33695102, 0.017230872, 0.01957625, 0.9929631, -0.010343437, -0.04453288, 0.10924362
20202.3982805, 000668, 0.3398966, 0.013941775, 0.020087792, 0.9930858, -0.00917265, -0.04451797, 0.10823369
20202.414949541, 000669, 0.3428626, 0.010666224, 0.020558512, 0.9931723, -0.008140336, -0.04436105, 0.10758499
20202.431618666, 000670, 0.34587684, 0.007467356, 0.020915562, 0.9932336, -0.007356015, -0.044048093, 0.107203275
20202.448287583, 000671, 0.3489813, 0.0043512178, 0.021136688, 0.9933011, -0.0068288343, -0.043465335, 0.10684986
20202.46495675, 000672, 0.35223663, 0.0015954375, 0.021133967, 0.9933874, -0.0065940716, -0.04270366, 0.106368504
20202.481625833, 000673, 0.35555756, -0.0010343567, 0.021145806, 0.99351144, -0.006670838, -0.042042594, 0.10546477
20202.498294875, 000674, 0.35888064, -0.0036531729, 0.0212377, 0.9936474, -0.0070001045, -0.041585263, 0.104337685
20202.514963875, 000675, 0.36219892, -0.0062142164, 0.02126488, 0.99373746, -0.0074634436, -0.04132476, 0.10354874
20202.531632958, 000676, 0.36551982, -0.008712004, 0.02109045, 0.9937602, -0.008048241, -0.040992856, 0.103417665
20202.548302125, 000677, 0.3688471, -0.010963303, 0.02105332, 0.9937284, -0.008788623, -0.0404549, 0.10387478
20202.564971208, 000678, 0.3721195, -0.013266116, 0.02059728, 0.993675, -0.009560609, -0.039576657, 0.10465221
20202.581640125, 000679, 0.37532488, -0.015580616, 0.019924175, 0.9936181, -0.010268303, -0.038374376, 0.10556906
20202.59830925, 000680, 0.37848467, -0.017905794, 0.019134507, 0.9935461, -0.010887702, -0.037053406, 0.10665161
20202.614978375, 000681, 0.38161254, -0.020249493, 0.018260725, 0.9934514, -0.011436597, -0.035674527, 0.1079388
20202.631647375, 000682, 0.38469484, -0.022632483, 0.017335689, 0.9933645, -0.0118640615, -0.034150407, 0.109178364
20202.648316541, 000683, 0.38774586, -0.025038496, 0.016403936, 0.9932905, -0.012201067, -0.032580797, 0.110288434
20202.6649855, 000684, 0.39070618, -0.027395383, 0.015721284, 0.99325955, -0.0124527225, -0.031115562, 0.11095982
20202.681654583, 000685, 0.3936376, -0.029788397, 0.015142344, 0.9932838, -0.012621911, -0.02980305, 0.111083955
20202.69832375, 000686, 0.39653513, -0.03226674, 0.014569623, 0.99333364, -0.012650662, -0.028735194, 0.110916436
20202.714992833, 000687, 0.39936972, -0.034793697, 0.013998114, 0.9933815, -0.012561827, -0.027794985, 0.1107376
