epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
184,779.111,2.08821,1.94438,1.59025,0.82877,0.76667,0.85886,0.4071,1.84795,1.70721,1.45675,0.000566027,0.000566027,0.000566027
185,783.182,2.02688,1.77418,1.3902,0.82877,0.76667,0.85886,0.4071,1.84795,1.70721,1.45675,0.000561311,0.000561311,0.000561311
186,787.478,2.0469,1.73175,1.52616,0.83705,0.83943,0.91506,0.48903,1.77699,1.65073,1.43325,0.000556595,0.000556595,0.000556595
187,791.302,1.95043,1.7801,1.29848,0.83705,0.83943,0.91506,0.48903,1.77699,1.65073,1.43325,0.00055188,0.00055188,0.00055188
188,794.989,2.08093,1.8694,1.59,0.83705,0.83943,0.91506,0.48903,1.77699,1.65073,1.43325,0.000547164,0.000547164,0.000547164
189,798.895,1.89958,1.65881,1.40189,0.83705,0.83943,0.91506,0.48903,1.77699,1.65073,1.43325,0.000542448,0.000542448,0.000542448
190,802.818,2.05303,1.71675,1.32804,0.86094,0.84309,0.92125,0.51166,1.72483,1.58265,1.40473,0.000537733,0.000537733,0.000537733
191,806.673,1.98165,1.97211,1.45695,0.86094,0.84309,0.92125,0.51166,1.72483,1.58265,1.40473,0.000533017,0.000533017,0.000533017
192,810.518,1.94291,1.60155,1.40358,0.86094,0.84309,0.92125,0.51166,1.72483,1.58265,1.40473,0.000528301,0.000528301,0.000528301
193,814.549,1.88095,1.65259,1.3673,0.86094,0.84309,0.92125,0.51166,1.72483,1.58265,1.40473,0.000523586,0.000523586,0.000523586
194,818.508,2.0213,1.92475,1.39415,0.77172,0.92064,0.9221,0.48212,1.71857,1.61152,1.39704,0.00051887,0.00051887,0.00051887
195,822.279,1.83797,1.58765,1.33719,0.77172,0.92064,0.9221,0.48212,1.71857,1.61152,1.39704,0.000514154,0.000514154,0.000514154
196,826.225,1.84105,1.67855,1.30648,0.77172,0.92064,0.9221,0.48212,1.71857,1.61152,1.39704,0.000509438,0.000509438,0.000509438
197,830.221,1.85128,1.70492,1.44644,0.77172,0.92064,0.9221,0.48212,1.71857,1.61152,1.39704,0.000504723,0.000504723,0.000504723
198,834.117,1.77917,1.6982,1.39159,0.72486,0.86834,0.89423,0.42903,1.77097,1.65353,1.40927,0.000500007,0.000500007,0.000500007
199,837.904,1.83499,1.79782,1.40296,0.72486,0.86834,0.89423,0.42903,1.77097,1.65353,1.40927,0.000495291,0.000495291,0.000495291
200,841.697,1.92526,1.63621,1.27564,0.72486,0.86834,0.89423,0.42903,1.77097,1.65353,1.40927,0.000490576,0.000490576,0.000490576
201,845.827,1.88593,1.61311,1.26836,0.72486,0.86834,0.89423,0.42903,1.77097,1.65353,1.40927,0.00048586,0.00048586,0.00048586
202,849.844,1.94206,1.73,1.32172,0.81216,0.83333,0.90326,0.44293,1.78182,1.59106,1.3988,0.000481144,0.000481144,0.000481144
203,853.444,1.95774,1.57078,1.38528,0.81216,0.83333,0.90326,0.44293,1.78182,1.59106,1.3988,0.000476429,0.000476429,0.000476429
204,857.271,1.86407,1.54853,1.29997,0.81216,0.83333,0.90326,0.44293,1.78182,1.59106,1.3988,0.000471713,0.000471713,0.000471713
205,861.217,1.86661,1.74912,1.51087,0.81216,0.83333,0.90326,0.44293,1.78182,1.59106,1.3988,0.000466997,0.000466997,0.000466997
206,865.066,1.8106,1.58132,1.32457,0.86674,0.83333,0.93314,0.49387,1.753,1.5083,1.38044,0.000462281,0.000462281,0.000462281
207,868.899,1.92061,1.63061,1.15867,0.86674,0.83333,0.93314,0.49387,1.753,1.5083,1.38044,0.000457566,0.000457566,0.000457566
208,872.693,1.74336,1.54234,1.20657,0.86674,0.83333,0.93314,0.49387,1.753,1.5083,1.38044,0.00045285,0.00045285,0.00045285
209,876.717,1.87471,1.52069,1.2734,0.86674,0.83333,0.93314,0.49387,1.753,1.5083,1.38044,0.000448134,0.000448134,0.000448134
210,880.528,1.78071,1.49578,1.26387,0.89111,0.9,0.94653,0.50032,1.72492,1.47895,1.36103,0.000443419,0.000443419,0.000443419
211,884.15,1.8605,1.75107,1.29814,0.89111,0.9,0.94653,0.50032,1.72492,1.47895,1.36103,0.000438703,0.000438703,0.000438703
212,888.092,1.8824,1.52149,1.3019,0.89111,0.9,0.94653,0.50032,1.72492,1.47895,1.36103,0.000433987,0.000433987,0.000433987
213,891.967,1.92533,1.71418,1.37893,0.89111,0.9,0.94653,0.50032,1.72492,1.47895,1.36103,0.000429272,0.000429272,0.000429272
214,895.869,1.87604,1.57684,1.27994,0.8441,0.90324,0.93899,0.51143,1.72739,1.4504,1.34384,0.000424556,0.000424556,0.000424556
215,899.696,1.93313,1.59022,1.39045,0.8441,0.90324,0.93899,0.51143,1.72739,1.4504,1.34384,0.00041984,0.00041984,0.00041984
216,903.603,1.7463,1.55732,1.28209,0.8441,0.90324,0.93899,0.51143,1.72739,1.4504,1.34384,0.000415124,0.000415124,0.000415124
217,907.812,1.95116,1.64159,1.48779,0.8441,0.90324,0.93899,0.51143,1.72739,1.4504,1.34384,0.000410409,0.000410409,0.000410409
218,911.933,1.91469,1.6084,1.26272,0.85421,0.83333,0.90504,0.50748,1.69176,1.43255,1.3303,0.000405693,0.000405693,0.000405693
219,916.727,1.74594,1.54298,1.22153,0.85421,0.83333,0.90504,0.50748,1.69176,1.43255,1.3303,0.000400977,0.000400977,0.000400977
220,920.975,1.81116,1.60608,1.38942,0.85421,0.83333,0.90504,0.50748,1.69176,1.43255,1.3303,0.000396262,0.000396262,0.000396262
221,924.908,1.73347,1.49001,1.1935,0.85421,0.83333,0.90504,0.50748,1.69176,1.43255,1.3303,0.000391546,0.000391546,0.000391546
222,928.962,1.86315,1.53711,1.46039,0.82368,0.82642,0.88278,0.45985,1.72151,1.51475,1.35267,0.00038683,0.00038683,0.00038683
223,932.879,1.76401,1.47778,1.24986,0.82368,0.82642,0.88278,0.45985,1.72151,1.51475,1.35267,0.000382115,0.000382115,0.000382115
224,936.733,1.83336,1.4989,1.51158,0.82368,0.82642,0.88278,0.45985,1.72151,1.51475,1.35267,0.000377399,0.000377399,0.000377399
225,940.679,1.84823,1.48168,1.3165,0.82368,0.82642,0.88278,0.45985,1.72151,1.51475,1.35267,0.000372683,0.000372683,0.000372683
226,944.867,1.82332,1.51834,1.32721,0.78101,0.86667,0.88621,0.48703,1.66052,1.52716,1.34478,0.000367967,0.000367967,0.000367967
227,948.9,1.85349,1.68115,1.40424,0.78101,0.86667,0.88621,0.48703,1.66052,1.52716,1.34478,0.000363252,0.000363252,0.000363252
228,952.738,1.62271,1.40988,1.21007,0.78101,0.86667,0.88621,0.48703,1.66052,1.52716,1.34478,0.000358536,0.000358536,0.000358536
229,956.793,1.80334,1.50125,1.25237,0.78101,0.86667,0.88621,0.48703,1.66052,1.52716,1.34478,0.00035382,0.00035382,0.00035382
230,960.875,1.83791,1.41469,1.24826,0.90416,0.85476,0.92545,0.52982,1.57686,1.44229,1.30284,0.000349105,0.000349105,0.000349105
231,965.093,1.89305,1.4875,1.31548,0.90416,0.85476,0.92545,0.52982,1.57686,1.44229,1.30284,0.000344389,0.000344389,0.000344389
232,969.223,1.74989,1.46687,1.33944,0.90416,0.85476,0.92545,0.52982,1.57686,1.44229,1.30284,0.000339673,0.000339673,0.000339673
233,973.054,1.77057,1.45689,1.31566,0.90416,0.85476,0.92545,0.52982,1.57686,1.44229,1.30284,0.000334958,0.000334958,0.000334958
234,977.036,1.81804,1.62307,1.2957,0.8719,0.9,0.93237,0.51855,1.54706,1.37595,1.27983,0.000330242,0.000330242,0.000330242
235,981.092,1.6646,1.42751,1.28055,0.8719,0.9,0.93237,0.51855,1.54706,1.37595,1.27983,0.000325526,0.000325526,0.000325526
236,985.113,1.72099,1.48037,1.22574,0.8719,0.9,0.93237,0.51855,1.54706,1.37595,1.27983,0.00032081,0.00032081,0.00032081
237,989.023,1.76533,1.59217,1.28593,0.8719,0.9,0.93237,0.51855,1.54706,1.37595,1.27983,0.000316095,0.000316095,0.000316095
238,993.15,1.7388,1.46356,1.20711,0.93172,0.84842,0.94496,0.53365,1.56093,1.39028,1.28441,0.000311379,0.000311379,0.000311379
239,997.271,1.70248,1.55812,1.20775,0.93172,0.84842,0.94496,0.53365,1.56093,1.39028,1.28441,0.000306663,0.000306663,0.000306663
240,1001.22,1.94903,1.61998,1.26607,0.93172,0.84842,0.94496,0.53365,1.56093,1.39028,1.28441,0.000301948,0.000301948,0.000301948
241,1005.02,1.83442,1.45988,1.2907,0.93172,0.84842,0.94496,0.53365,1.56093,1.39028,1.28441,0.000297232,0.000297232,0.000297232
242,1008.98,1.80743,1.51294,1.16547,0.89821,0.9,0.93511,0.50881,1.59321,1.38769,1.29888,0.000292516,0.000292516,0.000292516
243,1013.02,1.77961,1.48659,1.23065,0.89821,0.9,0.93511,0.50881,1.59321,1.38769,1.29888,0.000287801,0.000287801,0.000287801
244,1017.09,1.8316,1.52312,1.27755,0.89821,0.9,0.93511,0.50881,1.59321,1.38769,1.29888,0.000283085,0.000283085,0.000283085
245,1020.93,1.77497,1.42593,1.27121,0.89821,0.9,0.93511,0.50881,1.59321,1.38769,1.29888,0.000278369,0.000278369,0.000278369
246,1024.76,1.9294,1.61728,1.317,0.88432,0.85202,0.93135,0.48881,1.66562,1.42367,1.33634,0.000273654,0.000273654,0.000273654
247,1028.8,1.71261,1.46635,1.26021,0.88432,0.85202,0.93135,0.48881,1.66562,1.42367,1.33634,0.000268938,0.000268938,0.000268938
248,1032.82,1.62231,1.3714,1.22021,0.88432,0.85202,0.93135,0.48881,1.66562,1.42367,1.33634,0.000264222,0.000264222,0.000264222
249,1037.36,1.76656,1.49688,1.22858,0.88432,0.85202,0.93135,0.48881,1.66562,1.42367,1.33634,0.000259506,0.000259506,0.000259506
250,1041.37,1.64255,1.47278,1.2451,0.89609,0.85232,0.92846,0.47132,1.67491,1.41171,1.34282,0.000254791,0.000254791,0.000254791
251,1045.26,1.77254,1.49684,1.19965,0.89609,0.85232,0.92846,0.47132,1.67491,1.41171,1.34282,0.000250075,0.000250075,0.000250075
252,1049.32,1.82405,1.55726,1.24779,0.89609,0.85232,0.92846,0.47132,1.67491,1.41171,1.34282,0.000245359,0.000245359,0.000245359
253,1053.24,1.80342,1.44105,1.37467,0.89609,0.85232,0.92846,0.47132,1.67491,1.41171,1.34282,0.000240644,0.000240644,0.000240644
254,1057.08,1.56712,1.35629,1.28016,0.95006,0.84647,0.93021,0.49861,1.6266,1.37525,1.32561,0.000235928,0.000235928,0.000235928
255,1061.54,1.74377,1.44807,1.22327,0.95006,0.84647,0.93021,0.49861,1.6266,1.37525,1.32561,0.000231212,0.000231212,0.000231212
256,1065.56,1.70958,1.46752,1.18836,0.95006,0.84647,0.93021,0.49861,1.6266,1.37525,1.32561,0.000226497,0.000226497,0.000226497
257,1069.53,1.81303,1.52726,1.4051,0.95006,0.84647,0.93021,0.49861,1.6266,1.37525,1.32561,0.000221781,0.000221781,0.000221781
258,1073.51,1.62097,1.35029,1.22201,0.93262,0.88616,0.93815,0.51611,1.59013,1.35227,1.31316,0.000217065,0.000217065,0.000217065
259,1077.51,1.53139,1.36703,1.28216,0.93262,0.88616,0.93815,0.51611,1.59013,1.35227,1.31316,0.000212349,0.000212349,0.000212349
260,1081.38,1.7046,1.42836,1.29965,0.93262,0.88616,0.93815,0.51611,1.59013,1.35227,1.31316,0.000207634,0.000207634,0.000207634
261,1085.6,1.67764,1.41099,1.27319,0.93262,0.88616,0.93815,0.51611,1.59013,1.35227,1.31316,0.000202918,0.000202918,0.000202918
262,1089.63,1.84394,1.45692,1.34612,0.96578,0.9,0.95093,0.51991,1.58473,1.32231,1.29939,0.000198202,0.000198202,0.000198202
263,1093.48,1.67354,1.41457,1.1264,0.96578,0.9,0.95093,0.51991,1.58473,1.32231,1.29939,0.000193487,0.000193487,0.000193487
264,1097.29,1.66364,1.30762,1.2099,0.96578,0.9,0.95093,0.51991,1.58473,1.32231,1.29939,0.000188771,0.000188771,0.000188771
265,1101.26,1.69016,1.36651,1.20007,0.96578,0.9,0.95093,0.51991,1.58473,1.32231,1.29939,0.000184055,0.000184055,0.000184055
266,1105.33,1.69987,1.70153,1.26191,0.97418,0.9,0.95386,0.53309,1.57261,1.29576,1.29165,0.00017934,0.00017934,0.00017934
267,1109.26,1.67016,1.30192,1.23215,0.97418,0.9,0.95386,0.53309,1.57261,1.29576,1.29165,0.000174624,0.000174624,0.000174624
268,1113.12,1.64536,1.35286,1.28171,0.97418,0.9,0.95386,0.53309,1.57261,1.29576,1.29165,0.000169908,0.000169908,0.000169908
269,1117.13,1.728,1.42682,1.31307,0.97418,0.9,0.95386,0.53309,1.57261,1.29576,1.29165,0.000165192,0.000165192,0.000165192
270,1121.21,1.80029,1.4753,1.44581,0.97502,0.89645,0.95125,0.54548,1.58438,1.27116,1.28283,0.000160477,0.000160477,0.000160477
271,1125.26,1.71113,1.38805,1.27808,0.97502,0.89645,0.95125,0.54548,1.58438,1.27116,1.28283,0.000155761,0.000155761,0.000155761
272,1129.58,1.84453,1.5666,1.43967,0.97502,0.89645,0.95125,0.54548,1.58438,1.27116,1.28283,0.000151045,0.000151045,0.000151045
273,1133.53,1.74046,1.37007,1.22516,0.97502,0.89645,0.95125,0.54548,1.58438,1.27116,1.28283,0.00014633,0.00014633,0.00014633
274,1137.77,1.69504,1.39938,1.2797,0.96189,0.88131,0.95264,0.53108,1.62529,1.28217,1.28565,0.000141614,0.000141614,0.000141614
275,1141.74,1.57124,1.42511,1.22677,0.96189,0.88131,0.95264,0.53108,1.62529,1.28217,1.28565,0.000136898,0.000136898,0.000136898
276,1145.72,1.61248,1.34283,1.25141,0.96189,0.88131,0.95264,0.53108,1.62529,1.28217,1.28565,0.000132183,0.000132183,0.000132183
277,1149.56,1.86489,1.43788,1.50263,0.96189,0.88131,0.95264,0.53108,1.62529,1.28217,1.28565,0.000127467,0.000127467,0.000127467
278,1153.68,1.78814,1.43374,1.33027,0.95721,0.88977,0.95002,0.51739,1.63763,1.29112,1.29011,0.000122751,0.000122751,0.000122751
279,1157.71,1.58797,1.38437,1.18418,0.95721,0.88977,0.95002,0.51739,1.63763,1.29112,1.29011,0.000118035,0.000118035,0.000118035
280,1161.53,1.71016,1.50243,1.22923,0.95721,0.88977,0.95002,0.51739,1.63763,1.29112,1.29011,0.00011332,0.00011332,0.00011332
281,1165.32,1.65467,1.32766,1.20242,0.95721,0.88977,0.95002,0.51739,1.63763,1.29112,1.29011,0.000108604,0.000108604,0.000108604
282,1169.38,1.74384,1.39816,1.16743,0.95433,0.86608,0.94966,0.51267,1.6379,1.29932,1.2978,0.000103888,0.000103888,0.000103888
283,1173.41,1.63976,1.35756,1.18416,0.95433,0.86608,0.94966,0.51267,1.6379,1.29932,1.2978,9.91726e-05,9.91726e-05,9.91726e-05
284,1177.34,1.70017,1.34684,1.26142,0.95433,0.86608,0.94966,0.51267,1.6379,1.29932,1.2978,9.44569e-05,9.44569e-05,9.44569e-05
285,1181.17,1.56834,1.43144,1.21411,0.95433,0.86608,0.94966,0.51267,1.6379,1.29932,1.2978,8.97412e-05,8.97412e-05,8.97412e-05
286,1185.16,1.66535,1.40409,1.20132,0.98019,0.84681,0.94701,0.50646,1.6427,1.31082,1.2986,8.50255e-05,8.50255e-05,8.50255e-05
287,1189.13,1.63372,1.36584,1.18883,0.98019,0.84681,0.94701,0.50646,1.6427,1.31082,1.2986,8.03098e-05,8.03098e-05,8.03098e-05
288,1193.15,1.60974,1.32014,1.3141,0.98019,0.84681,0.94701,0.50646,1.6427,1.31082,1.2986,7.55941e-05,7.55941e-05,7.55941e-05
289,1197.13,1.67504,1.37318,1.23281,0.98019,0.84681,0.94701,0.50646,1.6427,1.31082,1.2986,7.08784e-05,7.08784e-05,7.08784e-05
290,1201.04,1.69381,1.4433,1.32715,0.978,0.84482,0.9467,0.50607,1.63459,1.30503,1.29511,6.61627e-05,6.61627e-05,6.61627e-05
291,1205.17,1.59066,1.34061,1.34622,0.978,0.84482,0.9467,0.50607,1.63459,1.30503,1.29511,6.1447e-05,6.1447e-05,6.1447e-05
292,1209.38,1.57965,1.35483,1.29542,0.978,0.84482,0.9467,0.50607,1.63459,1.30503,1.29511,5.67313e-05,5.67313e-05,5.67313e-05
293,1213.28,1.61858,1.433,1.34431,0.978,0.84482,0.9467,0.50607,1.63459,1.30503,1.29511,5.20156e-05,5.20156e-05,5.20156e-05
294,1217.07,1.64962,1.41119,1.35125,0.98386,0.84721,0.94865,0.50689,1.61548,1.29259,1.28461,4.72999e-05,4.72999e-05,4.72999e-05
295,1221.02,1.55226,1.30297,1.33382,0.98386,0.84721,0.94865,0.50689,1.61548,1.29259,1.28461,4.25842e-05,4.25842e-05,4.25842e-05
296,1224.94,1.59055,1.3461,1.29188,0.98386,0.84721,0.94865,0.50689,1.61548,1.29259,1.28461,3.78685e-05,3.78685e-05,3.78685e-05
297,1229.15,1.66857,1.32351,1.42104,0.98386,0.84721,0.94865,0.50689,1.61548,1.29259,1.28461,3.31528e-05,3.31528e-05,3.31528e-05
298,1233.28,1.5258,1.37427,1.22104,0.92054,0.86145,0.94375,0.4989,1.60926,1.29032,1.2807,2.84371e-05,2.84371e-05,2.84371e-05
299,1237.46,1.52903,1.29248,1.2881,0.92054,0.86145,0.94375,0.4989,1.60926,1.29032,1.2807,2.37214e-05,2.37214e-05,2.37214e-05
300,1241.56,1.55441,1.31427,1.33507,0.92054,0.86145,0.94375,0.4989,1.60926,1.29032,1.2807,1.90057e-05,1.90057e-05,1.90057e-05
