epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
19,96.2442,5.56932,5.3972,3.48597,0,0,0,0,6.67861,7.37012,4.16137,0.000497323,0.000497323,0.000497323
20,100.638,5.18724,5.18067,3.43999,0,0,0,0,6.67958,7.32628,4.16615,0.000522367,0.000522367,0.000522367
21,105.032,5.52674,5.10863,3.33439,0,0,0,0,6.67958,7.32628,4.16615,0.000547221,0.000547221,0.000547221
22,109.472,4.77314,4.92409,3.47286,0,0,0,0,6.68133,7.26646,4.17404,0.000571887,0.000571887,0.000571887
23,113.836,4.84237,4.84169,3.28292,0,0,0,0,6.68496,7.22093,4.1889,0.000596365,0.000596365,0.000596365
24,118.384,4.932,4.87175,3.40278,0,0,0,0,6.68496,7.22093,4.1889,0.000620653,0.000620653,0.000620653
25,122.782,4.63758,4.40371,3.21418,0,0,0,0,6.69064,7.17997,4.21177,0.000644753,0.000644753,0.000644753
26,127.857,4.71085,5.04937,3.50662,0,0,0,0,6.69742,7.16207,4.23901,0.000668665,0.000668665,0.000668665
27,132.241,5.02302,4.22921,3.22048,0,0,0,0,6.69742,7.16207,4.23901,0.000692388,0.000692388,0.000692388
28,136.93,4.64445,4.87635,3.07395,0,0,0,0,6.70446,7.14217,4.2681,0.000715922,0.000715922,0.000715922
29,141.728,4.84271,4.08703,2.90672,0,0,0,0,6.71316,7.14496,4.30501,0.000739267,0.000739267,0.000739267
30,146.314,4.19331,4.10919,2.96038,0,0,0,0,6.71316,7.14496,4.30501,0.000762424,0.000762424,0.000762424
31,150.985,4.80126,3.96663,3.01339,0,0,0,0,6.72002,7.13049,4.33431,0.000785393,0.000785393,0.000785393
32,155.209,4.12635,4.17122,2.90792,0,0,0,0,6.72002,7.13049,4.33431,0.000808172,0.000808172,0.000808172
33,159.489,4.45114,3.9129,2.73971,0,0,0,0,6.72472,7.10494,4.35399,0.000830763,0.000830763,0.000830763
34,163.671,3.86893,3.79743,2.94278,0,0,0,0,6.72472,7.10494,4.35399,0.000853166,0.000853166,0.000853166
35,167.961,3.99586,3.75827,2.8156,0,0,0,0,6.72931,7.07963,4.37348,0.00087538,0.00087538,0.00087538
36,172.298,4.06643,3.71747,2.57321,0,0,0,0,6.72931,7.07963,4.37348,0.000897405,0.000897405,0.000897405
37,177.096,4.14853,4.08047,2.92572,0,0,0,0,6.73278,7.02913,4.3888,0.000919241,0.000919241,0.000919241
38,181.253,4.27437,3.95605,2.80494,0,0,0,0,6.73278,7.02913,4.3888,0.000940889,0.000940889,0.000940889
39,185.577,4.0118,3.94922,2.61799,0,0,0,0,6.73516,6.98685,4.39964,0.000962349,0.000962349,0.000962349
40,189.707,4.01527,3.9163,2.57017,0,0,0,0,6.73516,6.98685,4.39964,0.000983619,0.000983619,0.000983619
41,193.84,4.06093,3.9269,2.40951,0,0,0,0,6.73516,6.98685,4.39964,0.0010047,0.0010047,0.0010047
42,198.199,4.17331,3.81853,2.41145,0,0,0,0,6.74047,6.98522,4.42534,0.00102559,0.00102559,0.00102559
43,202.57,3.81564,3.46757,2.55934,0,0,0,0,6.74047,6.98522,4.42534,0.0010463,0.0010463,0.0010463
44,206.848,4.11833,3.85055,2.45263,0,0,0,0,6.73654,6.89016,4.41007,0.00106682,0.00106682,0.00106682
45,211.024,4.32739,3.69398,2.34111,0,0,0,0,6.73654,6.89016,4.41007,0.00108714,0.00108714,0.00108714
46,215.434,4.02738,3.60169,2.44877,0,0,0,0,6.73654,6.89016,4.41007,0.00110728,0.00110728,0.00110728
47,219.987,4.19258,3.53817,2.26974,0,0,0,0,6.73346,6.84928,4.39528,0.00112723,0.00112723,0.00112723
48,224.731,3.90362,3.39365,2.48144,0,0,0,0,6.73346,6.84928,4.39528,0.00114699,0.00114699,0.00114699
49,229.109,4.02402,3.232,2.43777,0,0,0,0,6.72915,6.85737,4.37138,0.00116657,0.00116657,0.00116657
50,233.183,4.07416,3.38303,2.28523,0,0,0,0,6.72915,6.85737,4.37138,0.00118595,0.00118595,0.00118595
51,237.545,3.97265,3.36718,2.15996,0,0,0,0,6.72915,6.85737,4.37138,0.00119322,0.00119322,0.00119322
52,241.796,4.03347,3.20342,2.20058,0,0,0,0,6.73202,6.96922,4.37924,0.0011885,0.0011885,0.0011885
53,246.257,3.66632,2.96588,2.09229,0,0,0,0,6.73202,6.96922,4.37924,0.00118378,0.00118378,0.00118378
54,250.696,3.60189,3.2048,2.17434,0,0,0,0,6.73538,7.17464,4.38885,0.00117907,0.00117907,0.00117907
55,257.068,3.62459,3.07303,2.0976,0,0,0,0,6.73538,7.17464,4.38885,0.00117435,0.00117435,0.00117435
56,263.866,3.60657,3.01647,2.19196,0,0,0,0,6.73538,7.17464,4.38885,0.00116964,0.00116964,0.00116964
57,268.557,3.31459,3.12746,2.32422,0,0,0,0,6.72318,7.25628,4.33243,0.00116492,0.00116492,0.00116492
58,274.227,3.53592,2.9155,2.04167,0,0,0,0,6.72318,7.25628,4.33243,0.00116021,0.00116021,0.00116021
59,279.21,3.35866,2.83582,2.21957,0,0,0,0,6.70348,7.23925,4.2582,0.00115549,0.00115549,0.00115549
60,283.714,3.08357,2.67804,2.15194,0,0,0,0,6.70348,7.23925,4.2582,0.00115077,0.00115077,0.00115077
61,288.411,3.31283,2.96423,2.18941,0,0,0,0,6.70348,7.23925,4.2582,0.00114606,0.00114606,0.00114606
62,293.33,3.30085,2.6247,1.8886,0,0,0,0,6.68428,7.1809,4.20723,0.00114134,0.00114134,0.00114134
63,297.756,3.06831,2.76407,2.11894,0,0,0,0,6.68428,7.1809,4.20723,0.00113663,0.00113663,0.00113663
64,301.974,3.26453,3.02785,2.02714,0,0,0,0,6.65996,7.18698,4.15298,0.00113191,0.00113191,0.00113191
65,306.357,2.93764,2.5557,1.89842,0,0,0,0,6.65996,7.18698,4.15298,0.0011272,0.0011272,0.0011272
66,310.711,2.87849,2.57494,1.92199,0,0,0,0,6.65996,7.18698,4.15298,0.00112248,0.00112248,0.00112248
67,314.983,2.97322,2.51676,1.86671,0,0,0,0,6.63007,7.14447,4.10211,0.00111776,0.00111776,0.00111776
68,319.265,3.23073,2.70391,1.90098,0,0,0,0,6.63007,7.14447,4.10211,0.00111305,0.00111305,0.00111305
69,323.861,2.80337,2.732,1.96581,0,0,0,0,6.54132,7.04489,3.98348,0.00110833,0.00110833,0.00110833
70,328.602,2.68494,2.53849,2.09451,0,0,0,0,6.54132,7.04489,3.98348,0.00110362,0.00110362,0.00110362
71,332.795,2.98623,2.3059,1.84006,0,0,0,0,6.54132,7.04489,3.98348,0.0010989,0.0010989,0.0010989
72,337.713,2.788,2.4291,1.7926,0,0,0,0,5.83242,6.22861,3.48808,0.00109419,0.00109419,0.00109419
73,342.771,2.74875,2.41495,1.8332,0,0,0,0,5.83242,6.22861,3.48808,0.00108947,0.00108947,0.00108947
74,347.553,2.78046,2.52317,1.78969,0.00383,0.2,0.05744,0.01858,4.30498,4.41236,2.77596,0.00108475,0.00108475,0.00108475
75,352.502,2.71515,2.40443,1.58763,0.00383,0.2,0.05744,0.01858,4.30498,4.41236,2.77596,0.00108004,0.00108004,0.00108004
76,357.265,2.44488,2.52898,1.59254,0.00383,0.2,0.05744,0.01858,4.30498,4.41236,2.77596,0.00107532,0.00107532,0.00107532
77,362.046,2.83554,2.50687,1.70102,0.26885,0.23333,0.16535,0.04877,3.24551,2.97731,2.3146,0.00107061,0.00107061,0.00107061
78,367.107,2.58059,2.226,1.7496,0.26885,0.23333,0.16535,0.04877,3.24551,2.97731,2.3146,0.00106589,0.00106589,0.00106589
79,372.295,2.88759,2.33282,1.58224,0.53495,0.2,0.29708,0.09557,2.90346,2.55668,2.14793,0.00106118,0.00106118,0.00106118
80,377.342,2.40158,2.1731,1.57846,0.53495,0.2,0.29708,0.09557,2.90346,2.55668,2.14793,0.00105646,0.00105646,0.00105646
81,381.573,2.60784,2.31559,1.61477,0.53495,0.2,0.29708,0.09557,2.90346,2.55668,2.14793,0.00105174,0.00105174,0.00105174
82,386.579,2.44193,2.34946,1.88742,0.51085,0.43333,0.40857,0.14654,2.7753,2.46593,2.08793,0.00104703,0.00104703,0.00104703
83,391.665,2.40685,2.15751,1.45179,0.51085,0.43333,0.40857,0.14654,2.7753,2.46593,2.08793,0.00104231,0.00104231,0.00104231
84,396.643,2.20602,2.13125,1.6154,0.35938,0.4,0.34514,0.10526,3.09568,2.67775,2.10272,0.0010376,0.0010376,0.0010376
85,401.833,2.38965,2.13789,1.67364,0.35938,0.4,0.34514,0.10526,3.09568,2.67775,2.10272,0.00103288,0.00103288,0.00103288
86,406.394,2.38278,2.09686,1.69478,0.35938,0.4,0.34514,0.10526,3.09568,2.67775,2.10272,0.00102817,0.00102817,0.00102817
87,411.609,2.65249,2.11991,1.5274,0.39773,0.41078,0.38891,0.13424,2.82596,2.67819,2.00306,0.00102345,0.00102345,0.00102345
88,416.544,2.29594,2.07363,1.40048,0.39773,0.41078,0.38891,0.13424,2.82596,2.67819,2.00306,0.00101873,0.00101873,0.00101873
89,421.1,2.25484,2.04428,1.60116,0.48348,0.51335,0.52969,0.24003,2.31991,2.47983,1.9378,0.00101402,0.00101402,0.00101402
90,425.977,2.3444,2.13605,1.53342,0.48348,0.51335,0.52969,0.24003,2.31991,2.47983,1.9378,0.0010093,0.0010093,0.0010093
91,430.734,2.13052,1.92557,1.5153,0.48348,0.51335,0.52969,0.24003,2.31991,2.47983,1.9378,0.00100459,0.00100459,0.00100459
92,435.345,2.22236,2.15949,1.67628,0.4824,0.53333,0.60575,0.28737,2.25922,2.39601,1.84652,0.000999871,0.000999871,0.000999871
93,440.026,2.32633,2.60604,1.80915,0.4824,0.53333,0.60575,0.28737,2.25922,2.39601,1.84652,0.000995156,0.000995156,0.000995156
94,444.724,2.20288,2.033,1.55724,0.4277,0.53333,0.58646,0.23112,2.27851,2.29133,1.73229,0.00099044,0.00099044,0.00099044
95,449.275,2.21167,2.03916,1.52093,0.4277,0.53333,0.58646,0.23112,2.27851,2.29133,1.73229,0.000985724,0.000985724,0.000985724
96,453.782,2.48077,2.35138,1.38482,0.4277,0.53333,0.58646,0.23112,2.27851,2.29133,1.73229,0.000981008,0.000981008,0.000981008
97,458.685,2.35016,2.21833,1.42497,0.53806,0.56263,0.69411,0.28866,2.23247,2.26972,1.65986,0.000976293,0.000976293,0.000976293
98,463.317,2.21607,2.12907,1.4918,0.53806,0.56263,0.69411,0.28866,2.23247,2.26972,1.65986,0.000971577,0.000971577,0.000971577
99,467.824,2.40535,2.16979,1.37813,0.5954,0.7,0.71016,0.32659,2.14093,2.05565,1.62851,0.000966861,0.000966861,0.000966861
100,472.519,1.99412,1.93746,1.50845,0.5954,0.7,0.71016,0.32659,2.14093,2.05565,1.62851,0.000962146,0.000962146,0.000962146
101,477.622,2.15647,1.97719,1.36358,0.5954,0.7,0.71016,0.32659,2.14093,2.05565,1.62851,0.00095743,0.00095743,0.00095743
102,482.483,2.19342,1.91338,1.32808,0.59541,0.72092,0.75865,0.33294,2.05524,1.93845,1.62353,0.000952714,0.000952714,0.000952714
103,487.257,2.02344,1.91599,1.46648,0.59541,0.72092,0.75865,0.33294,2.05524,1.93845,1.62353,0.000947999,0.000947999,0.000947999
104,492.136,2.18526,2.02887,1.49758,0.48912,0.8,0.73681,0.32902,2.07999,1.98674,1.60249,0.000943283,0.000943283,0.000943283
105,496.926,2.13731,2.07022,1.43209,0.48912,0.8,0.73681,0.32902,2.07999,1.98674,1.60249,0.000938567,0.000938567,0.000938567
106,501.352,2.14551,1.8527,1.33454,0.48912,0.8,0.73681,0.32902,2.07999,1.98674,1.60249,0.000933851,0.000933851,0.000933851
107,505.822,2.10611,1.87659,1.36108,0.55782,0.83333,0.80851,0.36484,2.0299,1.92116,1.56667,0.000929136,0.000929136,0.000929136
108,510.309,2.02008,1.77427,1.29376,0.55782,0.83333,0.80851,0.36484,2.0299,1.92116,1.56667,0.00092442,0.00092442,0.00092442
109,514.814,2.02639,1.90137,1.51624,0.58694,0.71793,0.79502,0.37226,1.99606,1.88055,1.54803,0.000919704,0.000919704,0.000919704
110,519.494,2.01084,1.84986,1.3593,0.58694,0.71793,0.79502,0.37226,1.99606,1.88055,1.54803,0.000914989,0.000914989,0.000914989
111,523.992,2.00213,1.88369,1.32455,0.58694,0.71793,0.79502,0.37226,1.99606,1.88055,1.54803,0.000910273,0.000910273,0.000910273
112,529.154,2.05418,1.79099,1.42809,0.51953,0.64898,0.72086,0.35663,2.02651,1.8981,1.55271,0.000905557,0.000905557,0.000905557
113,533.722,2.1028,1.90083,1.34835,0.51953,0.64898,0.72086,0.35663,2.02651,1.8981,1.55271,0.000900842,0.000900842,0.000900842
114,539.271,1.99049,1.7671,1.37364,0.59304,0.7,0.77345,0.37103,1.95272,1.93476,1.53124,0.000896126,0.000896126,0.000896126
115,544.043,2.18253,1.8228,1.32594,0.59304,0.7,0.77345,0.37103,1.95272,1.93476,1.53124,0.00089141,0.00089141,0.00089141
116,549.684,1.9491,1.83382,1.27361,0.59304,0.7,0.77345,0.37103,1.95272,1.93476,1.53124,0.000886694,0.000886694,0.000886694
117,554.105,2.05884,1.90741,1.26107,0.57883,0.73333,0.78132,0.36314,1.98404,1.93738,1.51328,0.000881979,0.000881979,0.000881979
118,558.734,1.87697,1.967,1.22429,0.57883,0.73333,0.78132,0.36314,1.98404,1.93738,1.51328,0.000877263,0.000877263,0.000877263
119,563.995,1.96535,1.89721,1.32031,0.47185,0.76667,0.75648,0.31643,2.0732,1.98577,1.50211,0.000872547,0.000872547,0.000872547
120,568.74,1.95262,1.90764,1.32968,0.47185,0.76667,0.75648,0.31643,2.0732,1.98577,1.50211,0.000867832,0.000867832,0.000867832
121,573.299,2.06155,2.15275,1.34624,0.47185,0.76667,0.75648,0.31643,2.0732,1.98577,1.50211,0.000863116,0.000863116,0.000863116
122,577.957,2.02523,1.81407,1.30905,0.44965,0.75735,0.68874,0.2889,2.10009,1.99062,1.49957,0.0008584,0.0008584,0.0008584
123,582.507,1.98553,1.69437,1.38836,0.44965,0.75735,0.68874,0.2889,2.10009,1.99062,1.49957,0.000853685,0.000853685,0.000853685
124,587.326,2.04668,1.90708,1.34101,0.43333,0.77733,0.67564,0.31842,1.95516,1.89259,1.45451,0.000848969,0.000848969,0.000848969
125,591.861,2.01761,1.68126,1.33023,0.43333,0.77733,0.67564,0.31842,1.95516,1.89259,1.45451,0.000844253,0.000844253,0.000844253
126,596.906,1.83329,1.71432,1.19958,0.43333,0.77733,0.67564,0.31842,1.95516,1.89259,1.45451,0.000839537,0.000839537,0.000839537
127,602.191,1.91003,1.76691,1.33352,0.48354,0.73687,0.76225,0.38234,1.7648,1.83433,1.388,0.000834822,0.000834822,0.000834822
128,606.691,1.96587,1.79053,1.37695,0.48354,0.73687,0.76225,0.38234,1.7648,1.83433,1.388,0.000830106,0.000830106,0.000830106
129,611.356,1.87141,1.75261,1.28264,0.53499,0.73333,0.81573,0.33842,1.94594,1.93979,1.43076,0.00082539,0.00082539,0.00082539
130,616.307,1.92728,1.64045,1.28184,0.53499,0.73333,0.81573,0.33842,1.94594,1.93979,1.43076,0.000820675,0.000820675,0.000820675
131,621.423,1.85985,1.7402,1.33232,0.53499,0.73333,0.81573,0.33842,1.94594,1.93979,1.43076,0.000815959,0.000815959,0.000815959
132,626.507,1.99752,1.77002,1.37998,0.70048,0.8,0.8766,0.35543,1.98327,1.90206,1.45332,0.000811243,0.000811243,0.000811243
133,631.313,1.76004,1.65938,1.23723,0.70048,0.8,0.8766,0.35543,1.98327,1.90206,1.45332,0.000806528,0.000806528,0.000806528
134,636.117,1.73377,1.53459,1.24678,0.78011,0.84233,0.90443,0.42187,1.83132,1.7351,1.39672,0.000801812,0.000801812,0.000801812
135,640.531,1.90105,1.66167,1.26909,0.78011,0.84233,0.90443,0.42187,1.83132,1.7351,1.39672,0.000797096,0.000797096,0.000797096
136,645.422,1.69101,1.53962,1.3251,0.78011,0.84233,0.90443,0.42187,1.83132,1.7351,1.39672,0.00079238,0.00079238,0.00079238
137,650.134,1.6936,1.49201,1.14955,0.79962,0.83918,0.91925,0.43997,1.7794,1.66986,1.3799,0.000787665,0.000787665,0.000787665
138,654.228,1.85296,2.48997,1.22824,0.79962,0.83918,0.91925,0.43997,1.7794,1.66986,1.3799,0.000782949,0.000782949,0.000782949
139,659.058,1.7767,1.65073,1.23916,0.79768,0.8,0.91203,0.38678,1.837,1.71028,1.38648,0.000778233,0.000778233,0.000778233
140,663.395,1.85382,1.54488,1.24226,0.79768,0.8,0.91203,0.38678,1.837,1.71028,1.38648,0.000773518,0.000773518,0.000773518
141,667.899,1.88332,1.56295,1.35927,0.79768,0.8,0.91203,0.38678,1.837,1.71028,1.38648,0.000768802,0.000768802,0.000768802
142,673.23,1.76825,1.79377,1.09395,0.84612,0.74986,0.90697,0.39975,1.81484,1.75096,1.37559,0.000764086,0.000764086,0.000764086
143,677.587,1.69445,1.54398,1.19452,0.84612,0.74986,0.90697,0.39975,1.81484,1.75096,1.37559,0.000759371,0.000759371,0.000759371
144,682.111,1.9041,1.64587,1.23223,0.82171,0.72871,0.88626,0.4328,1.75866,1.75422,1.36688,0.000754655,0.000754655,0.000754655
145,686.409,1.69539,1.52833,1.26548,0.82171,0.72871,0.88626,0.4328,1.75866,1.75422,1.36688,0.000749939,0.000749939,0.000749939
146,691.235,1.64461,1.5497,1.26764,0.82171,0.72871,0.88626,0.4328,1.75866,1.75422,1.36688,0.000745223,0.000745223,0.000745223
147,695.193,1.81307,1.54521,1.19247,0.87393,0.75444,0.88271,0.43054,1.71902,1.70512,1.34994,0.000740508,0.000740508,0.000740508
148,699.49,1.78316,1.54943,1.31948,0.87393,0.75444,0.88271,0.43054,1.71902,1.70512,1.34994,0.000735792,0.000735792,0.000735792
149,703.963,1.99265,1.61658,1.18681,0.89902,0.7952,0.88264,0.42073,1.7381,1.61908,1.34167,0.000731076,0.000731076,0.000731076
150,708.334,1.72258,1.50786,1.32827,0.89902,0.7952,0.88264,0.42073,1.7381,1.61908,1.34167,0.000726361,0.000726361,0.000726361
151,712.77,1.81563,1.50369,1.16901,0.89902,0.7952,0.88264,0.42073,1.7381,1.61908,1.34167,0.000721645,0.000721645,0.000721645
152,717.465,1.93343,1.65123,1.1996,0.88781,0.84489,0.90008,0.40221,1.71319,1.56775,1.32982,0.000716929,0.000716929,0.000716929
153,721.825,1.77291,1.4671,1.22479,0.88781,0.84489,0.90008,0.40221,1.71319,1.56775,1.32982,0.000712214,0.000712214,0.000712214
154,726.478,1.7489,1.49435,1.20238,0.7522,0.79082,0.79953,0.35136,1.93391,1.61147,1.37263,0.000707498,0.000707498,0.000707498
155,731.49,1.6911,1.54292,1.24018,0.7522,0.79082,0.79953,0.35136,1.93391,1.61147,1.37263,0.000702782,0.000702782,0.000702782
156,735.923,1.76242,1.62778,1.21592,0.7522,0.79082,0.79953,0.35136,1.93391,1.61147,1.37263,0.000698066,0.000698066,0.000698066
157,740.674,1.6423,1.42987,1.11504,0.79999,0.86969,0.90977,0.40128,1.84287,1.60215,1.3527,0.000693351,0.000693351,0.000693351
158,745.693,1.79351,1.62822,1.21615,0.79999,0.86969,0.90977,0.40128,1.84287,1.60215,1.3527,0.000688635,0.000688635,0.000688635
159,750.505,1.6616,1.35492,1.14759,0.80329,0.84395,0.8961,0.41438,1.72491,1.60734,1.33432,0.000683919,0.000683919,0.000683919
160,755.4,1.7132,1.52166,1.21202,0.80329,0.84395,0.8961,0.41438,1.72491,1.60734,1.33432,0.000679204,0.000679204,0.000679204
161,759.63,1.67039,1.48986,1.30927,0.80329,0.84395,0.8961,0.41438,1.72491,1.60734,1.33432,0.000674488,0.000674488,0.000674488
162,763.993,1.75466,1.48424,1.15602,0.90679,0.79146,0.92551,0.48024,1.66348,1.5647,1.31047,0.000669772,0.000669772,0.000669772
163,768.311,1.63373,1.42481,1.15613,0.90679,0.79146,0.92551,0.48024,1.66348,1.5647,1.31047,0.000665057,0.000665057,0.000665057
164,774.14,1.81531,1.51937,1.33616,0.93455,0.83305,0.93956,0.48866,1.69086,1.50161,1.29713,0.000660341,0.000660341,0.000660341
165,778.981,1.71247,1.41638,1.22937,0.93455,0.83305,0.93956,0.48866,1.69086,1.50161,1.29713,0.000655625,0.000655625,0.000655625
166,783.534,1.69638,1.43445,1.19564,0.93455,0.83305,0.93956,0.48866,1.69086,1.50161,1.29713,0.000650909,0.000650909,0.000650909
167,788.903,1.72234,1.43269,1.17697,0.90294,0.86222,0.91391,0.45506,1.77633,1.49079,1.3151,0.000646194,0.000646194,0.000646194
168,793.884,1.74555,1.47357,1.23841,0.90294,0.86222,0.91391,0.45506,1.77633,1.49079,1.3151,0.000641478,0.000641478,0.000641478
169,798.972,1.62489,1.35985,1.14403,0.81743,0.81141,0.90762,0.44902,1.73961,1.55619,1.30265,0.000636762,0.000636762,0.000636762
170,803.837,1.70108,1.52897,1.23931,0.81743,0.81141,0.90762,0.44902,1.73961,1.55619,1.30265,0.000632047,0.000632047,0.000632047
171,808.654,1.61604,1.42732,1.12469,0.81743,0.81141,0.90762,0.44902,1.73961,1.55619,1.30265,0.000627331,0.000627331,0.000627331
172,813.644,1.65289,1.3252,1.1185,0.91281,0.89037,0.9535,0.49644,1.66621,1.49423,1.28088,0.000622615,0.000622615,0.000622615
173,819.04,1.53617,1.3387,1.07288,0.91281,0.89037,0.9535,0.49644,1.66621,1.49423,1.28088,0.0006179,0.0006179,0.0006179
174,823.98,1.52913,1.32691,1.11702,0.81623,0.88406,0.9706,0.52026,1.62803,1.45511,1.26824,0.000613184,0.000613184,0.000613184
175,828.358,1.59333,1.42543,1.18672,0.81623,0.88406,0.9706,0.52026,1.62803,1.45511,1.26824,0.000608468,0.000608468,0.000608468
176,832.637,1.71043,1.86299,1.35031,0.81623,0.88406,0.9706,0.52026,1.62803,1.45511,1.26824,0.000603752,0.000603752,0.000603752
177,837.298,1.65573,1.43115,1.20871,0.83442,0.87785,0.96992,0.51706,1.62317,1.40435,1.25861,0.000599037,0.000599037,0.000599037
178,841.562,1.60576,1.36626,1.22986,0.83442,0.87785,0.96992,0.51706,1.62317,1.40435,1.25861,0.000594321,0.000594321,0.000594321
179,845.935,1.60258,1.43376,1.14565,0.91503,0.90723,0.97355,0.51738,1.67735,1.36775,1.26595,0.000589605,0.000589605,0.000589605
180,850.431,1.52128,1.30286,1.15189,0.91503,0.90723,0.97355,0.51738,1.67735,1.36775,1.26595,0.00058489,0.00058489,0.00058489
181,854.954,1.60511,1.33756,1.15013,0.91503,0.90723,0.97355,0.51738,1.67735,1.36775,1.26595,0.000580174,0.000580174,0.000580174
182,859.967,1.63955,1.33304,1.14567,0.79531,0.8164,0.94489,0.47003,1.72879,1.44105,1.27276,0.000575458,0.000575458,0.000575458
183,865.098,1.52417,1.32892,1.18737,0.79531,0.8164,0.94489,0.47003,1.72879,1.44105,1.27276,0.000570743,0.000570743,0.000570743
184,869.591,1.60881,1.43945,1.27565,0.78901,0.81265,0.90758,0.45107,1.69674,1.43511,1.24856,0.000566027,0.000566027,0.000566027
185,874.076,1.64884,1.33487,1.13053,0.78901,0.81265,0.90758,0.45107,1.69674,1.43511,1.24856,0.000561311,0.000561311,0.000561311
186,878.899,1.6329,1.3473,1.21659,0.78901,0.81265,0.90758,0.45107,1.69674,1.43511,1.24856,0.000556595,0.000556595,0.000556595
187,883.565,1.68891,1.5216,1.08664,0.83344,0.81499,0.88716,0.44675,1.68256,1.33486,1.24153,0.00055188,0.00055188,0.00055188
188,887.578,1.68939,1.35628,1.30529,0.83344,0.81499,0.88716,0.44675,1.68256,1.33486,1.24153,0.000547164,0.000547164,0.000547164
189,892.553,1.54683,1.21411,1.14019,0.77819,0.8379,0.86879,0.44697,1.65298,1.30456,1.24311,0.000542448,0.000542448,0.000542448
190,897.642,1.50838,1.281,1.11509,0.77819,0.8379,0.86879,0.44697,1.65298,1.30456,1.24311,0.000537733,0.000537733,0.000537733
191,902.309,1.56194,1.3118,1.195,0.77819,0.8379,0.86879,0.44697,1.65298,1.30456,1.24311,0.000533017,0.000533017,0.000533017
192,907.142,1.49127,1.27929,1.1603,0.8047,0.86262,0.84236,0.42348,1.73193,1.32467,1.28154,0.000528301,0.000528301,0.000528301
193,911.696,1.61751,1.37225,1.20383,0.8047,0.86262,0.84236,0.42348,1.73193,1.32467,1.28154,0.000523586,0.000523586,0.000523586
194,916.218,1.6387,1.28607,1.08371,0.79425,0.8489,0.85157,0.41212,1.85465,1.35284,1.32264,0.00051887,0.00051887,0.00051887
195,921.167,1.52466,1.3005,1.13994,0.79425,0.8489,0.85157,0.41212,1.85465,1.35284,1.32264,0.000514154,0.000514154,0.000514154
196,926.437,1.50165,1.25401,1.09269,0.79425,0.8489,0.85157,0.41212,1.85465,1.35284,1.32264,0.000509438,0.000509438,0.000509438
197,931.662,1.60964,1.34245,1.22679,0.82951,0.83333,0.87934,0.4603,1.7499,1.30207,1.26359,0.000504723,0.000504723,0.000504723
